종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"305090","마이크로디지탈","KOSDAQ","기술성장기업부","4025","-5","-0.12","4090","4185","3935","15713","63629730","59345405000","14744200"
"098120","마이크로컨텍솔","KOSDAQ","벤처기업부","4860","-50","-1.02","4955","5150","4860","28105","139774410","40400042760","8312766"
"147760","마이크로프랜드","KOSDAQ","벤처기업부","3750","-5","-0.13","3755","3850","3695","19409","72805390","40574497500","10819866"
"377480","마인즈랩","KOSDAQ","기술성장기업부","12550","150","1.21","12650","13100","12150","52157","658649700","76294060400","6079208"
"038290","마크로젠","KOSDAQ","우량기업부","18750","50","0.27","18800","19350","18700","27863","531477500","203276250000","10841400"
"204320","만도","KOSPI",,"46150","1800","4.06","45150","47300","45000","302181","13990359500","2167071088000","46957120"
"001080","만호제강","KOSPI",,"24950","200","0.81","24800","25450","24800","6793","169734150","103542500000","4150000"
"267980","매일유업","KOSDAQ","우량기업부","52900","900","1.73","52200","53500","51900","12535","663239100","414928450200","7843638"
"005990","매일홀딩스","KOSDAQ","우량기업부","8090","100","1.25","8000","8100","7900","2255","18095010","110981079360","13718304"
"093520","매커스","KOSDAQ","우량기업부","6180","60","0.98","6180","6530","6180","153864","969724830","99887908560","16163092"
"377030","맥스트","KOSDAQ","기술성장기업부","12200","-400","-3.17","12850","13250","12200","157671","2015636600","238764760400","19570882"
"088980","맥쿼리인프라","KOSPI",,"11600","0","0.00","11700","11750","11600","649154","7579985650","4696208345200","404845547"
"094800","맵스리얼티1","KOSPI",,"4165","15","0.36","4195","4195","4160","11659","48581845","386654988615","92834331"
"100590","머큐리","KOSDAQ","우량기업부","5480","-70","-1.26","5590","5770","5470","140837","792312630","82642888120","15080819"
"067280","멀티캠퍼스","KOSDAQ","우량기업부","33550","150","0.45","33450","33900","33000","5370","179693750","198843435450","5926779"
"072870","메가스터디","KOSDAQ","벤처기업부","11100","-100","-0.89","11200","11250","11000","13055","145396200","132322644900","11920959"
"215200","메가스터디교육","KOSDAQ","우량기업부","73300","1500","2.09","71900","76300","71600","89598","6616704400","869475804000","11861880"
"133750","메가엠디","KOSDAQ","우량기업부","2770","60","2.21","2730","2835","2730","186235","517874630","64837603290","23407077"
"235980","메드팩토","KOSDAQ","기술성장기업부","24250","900","3.85","24000","24700","23750","105577","2568216550","511194728750","21080195"
"200580","메디쎄이","KONEX","일반기업부","14900","600","4.20","14350","14900","14350","451","6503950","55518577100","3726079"
"041920","메디아나","KOSDAQ","우량기업부","3940","140","3.68","3990","4160","3915","152064","614244400","63040000000","16000000"
"233250","메디안디노스틱","KONEX","일반기업부","32450","-50","-0.15","31500","32450","31500","2","63950","56675028300","1746534"
"014100","메디앙스","KOSDAQ","중견기업부","3145","45","1.45","3150","3260","3100","33644","106390290","37111000000","11800000"
"236340","메디젠휴먼케어","KONEX","일반기업부","7340","10","0.14","7340","7340","7300","411","3005890","22127508980","3014647"
"054180","메디콕스","KOSDAQ","중견기업부","8810","0","0.00","8830","9250","8730","190605","1707034030","106650873410","12105661"
"086900","메디톡스","KOSDAQ","우량기업부","110400","-3000","-2.65","114000","114900","109100","26027","2919505000","723790459200","6556073"
"078160","메디포스트","KOSDAQ","벤처기업부","14550","250","1.75","14650","15000","14300","61489","905310100","236644022700","16264194"
"065650","메디프론","KOSDAQ","중견기업부","1280","90","7.56","1425","1545","1280","8186804","11994039320","55828427520","43615959"
"138040","메리츠금융지주","KOSPI",,"20850","0","0.00","21000","22050","20650","318600","6755884100","2659872488700","127571822"
"008560","메리츠증권","KOSPI",,"3735","-85","-2.23","3860","3985","3675","1504590","5728291250","2389319012565","639710579"
"000060","메리츠화재","KOSPI",,"30350","200","0.66","30250","31150","30150","108266","3316236650","3453314050000","113783000"
"021880","메이슨캐피탈","KOSDAQ","중견기업부","412","52","14.44","365","428","360","8839028","3567688696","62699976096","152184408"
"140410","메지온","KOSDAQ","중견기업부","14050","350","2.55","13950","14500","13950","116808","1662354800","375725352900","26742018"
"241770","메카로","KOSDAQ","우량기업부","9890","-100","-1.00","10100","10300","9890","7041","71096630","100805209600","10192640"
"090370","메타랩스","KOSPI",,"614","10","1.66","605","629","605","153878","95088612","76457397072","124523448"
"059210","메타바이오메드","KOSDAQ","벤처기업부","2205","15","0.68","2210","2235","2105","200696","438338350","52616483955","23862351"
"058110","멕아이씨에스","KOSDAQ","기술성장기업부","3895","80","2.10","3855","4100","3855","198588","796262045","62516814350","16050530"
"096640","멜파스","KOSDAQ","관리종목(소속부없음)","1495","0","0.00","0","0","0","0","0","56729621325","37946235"
"017180","명문제약","KOSPI",,"2560","130","5.35","2625","2710","2505","240603","623211875","86920842240","33953454"
"257370","명성티엔에스","KOSDAQ","투자주의환기종목(소속부없음)","9210","0","0.00","0","0","0","0","0","71157896760","7726156"
"009900","명신산업","KOSPI",,"17900","-350","-1.92","18650","18750","17600","488323","8906982550","939215380700","52470133"
"267060","명진홀딩스","KONEX","일반기업부","181","0","0.00","0","0","0","0","0","1654666524","9141804"
"012690","모나리자","KOSPI",,"2820","-5","-0.18","2860","2950","2820","146610","424403730","103130939100","36571255"
"005360","모나미","KOSPI",,"2985","35","1.19","2970","3060","2970","92232","277105245","56408461395","18897307"
"080420","모다이노칩","KOSDAQ","우량기업부","3100","-100","-3.13","3230","3305","3100","380894","1223300490","247137028200","79721622"
"080160","모두투어","KOSDAQ","중견기업부","17500","-750","-4.11","18400","18600","17500","94997","1714938650","330750000000","18900000"
"204210","모두투어리츠","KOSPI",,"4555","45","1.00","4620","4620","4540","1672","7613365","35651142325","7826815"
"100030","모바일리더","KOSDAQ","중견기업부","22050","650","3.04","22600","22600","21450","15549","340754600","72405893700","3283714"
"087260","모바일어플라이언스","KOSDAQ","벤처기업부","3655","-190","-4.94","3820","3945","3650","3273273","12526889350","118980706955","32552861"
"101330","모베이스","KOSDAQ","중견기업부","2575","70","2.79","2535","2640","2535","41436","107493500","61692334100","23958188"
"012860","모베이스전자","KOSDAQ","중견기업부","1215","-5","-0.41","1230","1280","1215","147639","184158115","87474006405","71995067"
"363260","모비데이즈","KOSDAQ","벤처기업부","920","5","0.55","927","959","907","116144","107221587","147217339240","160018847"
"348030","모비릭스","KOSDAQ","중견기업부","11000","100","0.92","11050","11750","11000","64542","733542050","105641800000","9603800"
"250060","모비스","KOSDAQ","기술성장기업부","1700","10","0.59","1700","1790","1690","132211","229706255","54691233800","32171314"
"288980","모아데이타","KOSDAQ","기술성장기업부","1600","-10","-0.62","1620","1690","1600","386005","633664015","51896371200","32435232"
"033200","모아텍","KOSDAQ","중견기업부","5980","100","1.70","6140","6190","5890","24224","147176350","85700486300","14331185"
"009680","모토닉","KOSPI",,"7970","90","1.14","7900","7990","7880","27785","220372290","263010000000","33000000"
"118990","모트렉스","KOSDAQ","중견기업부","13800","-1700","-10.97","15600","15900","13800","4386142","65260692900","338037900000","24495500"
"006920","모헨즈","KOSDAQ","중견기업부","3525","-110","-3.03","3670","3795","3500","43793","160071255","38493000000","10920000"
"009580","무림P&P","KOSPI",,"4520","-30","-0.66","4630","4720","4480","349758","1616693355","281904824480","62368324"
"001810","무림SP","KOSDAQ","중견기업부","2255","-55","-2.38","2330","2385","2255","76457","176928190","49920062500","22137500"
"009200","무림페이퍼","KOSPI",,"2100","5","0.24","2135","2180","2100","95600","204945770","87379551000","41609310"
"135160","무송지오씨","KONEX","일반기업부","2490","0","0.00","2550","2550","2360","8435","20509310","23845069170","9576333"
"322970","무진메디","KONEX","일반기업부","4520","220","5.12","4630","4630","4300","1399","6255955","33866068360","7492493"
"033920","무학","KOSPI",,"5220","0","0.00","5270","5390","5220","137731","730146580","148770000000","28500000"
"008420","문배철강","KOSPI",,"3970","-145","-3.52","4180","4280","3950","2005009","8313806025","81398914850","20503505"
"279600","미디어젠","KOSDAQ","기술성장기업부","12750","800","6.69","12250","13250","11800","156694","1958030750","59730957750","4684781"
"095500","미래나노텍","KOSDAQ","우량기업부","13800","-700","-4.83","15500","16100","13800","6883946","103216275450","427937986200","31009999"
"025560","미래산업","KOSPI",,"8330","70","0.85","8260","8720","8190","21577","180302860","37085218310","4452007"
"218150","미래생명자원","KOSDAQ","벤처기업부","5390","0","0.00","5420","5580","5300","479900","2609345620","107238599160","19895844"
"007120","미래아이앤지","KOSPI",,"226","-3","-1.31","235","237","226","2314541","537395392","31508450824","139417924"
"396690","미래에셋글로벌리츠","KOSPI",,"4520","-135","-2.90","4650","4650","4510","35998","163844050","131351200000","29060000"
"353490","미래에셋대우스팩 5호","KOSDAQ","SPAC(소속부없음)","2155","0","0.00","2195","2195","2155","630","1367895","10904300000","5060000"
"357250","미래에셋맵스리츠","KOSPI",,"3820","-40","-1.04","3870","3875","3800","62700","240390105","76782000000","20100000"
"100790","미래에셋벤처투자","KOSDAQ","우량기업부","4595","-5","-0.11","4630","4755","4510","106203","494545055","222767258795","48480361"
"412930","미래에셋비전스팩1호","KOSDAQ","SPAC(소속부없음)","2140","5","0.23","2135","2140","2120","4556","9724560","13216640000","6176000"
"085620","미래에셋생명","KOSPI",,"2675","0","0.00","2660","2690","2660","77702","207336600","473518305575","177016189"
"006800","미래에셋증권","KOSPI",,"6090","60","1.00","6110","6300","6070","1186774","7330272970","3747276924720","615316408"
"00680K","미래에셋증권2우B","KOSPI",,"3680","0","0.00","3710","3710","3660","47772","176024445","515200000000","140000000"
"006805","미래에셋증권우","KOSPI",,"4115","0","0.00","4115","4155","4080","13199","54222390","57921711250","14075750"
"208890","미래엔에듀파트너","KONEX","일반기업부","1200","0","0.00","1100","1200","1100","101","121100","3780984000","3150820"
"049950","미래컴퍼니","KOSDAQ","벤처기업부","21200","-1500","-6.61","23300","23600","21100","231810","5166242850","182040584000","8586820"
"207760","미스터블루","KOSDAQ","중견기업부","3965","-20","-0.50","4085","4170","3915","55155","224019275","98662304325","24883305"
"002840","미원상사","KOSPI",,"170500","-1000","-0.58","171500","172000","170000","1468","251605500","847385000000","4970000"
"268280","미원에스씨","KOSPI",,"182000","1000","0.55","182000","182500","180500","140","25448500","928200000000","5100000"
"107590","미원홀딩스","KOSPI",,"129500","0","0.00","130000","130000","129000","54","6992500","300440000000","2320000"
"134380","미원화학","KOSPI",,"61900","-300","-0.48","61600","62600","61600","130","8027400","136134689200","2199268"
"003650","미창석유","KOSPI",,"73900","600","0.82","73700","74400","73400","549","40513000","128561760800","1739672"
"059090","미코","KOSDAQ","우량기업부","6110","-70","-1.13","6290","6480","6100","83318","525823570","204176513580","33416778"
"214610","미코바이오메드","KOSDAQ","기술성장기업부","6200","350","5.98","5940","6590","5930","662677","4215370850","113510226200","18308101"
"201490","미투온","KOSDAQ","중견기업부","4410","-10","-0.23","4510","4630","4390","471659","2132451125","137846765700","31257770"
"950190","미투젠","KOSDAQ","외국기업(소속부없음)","14100","50","0.36","14450","14500","14100","20617","294925350","191476477200","13579892"
"155900","바다로19호","KOSPI",,"3280","10","0.31","3275","3280","3265","24984","81763660","49856013120","15200004"
"206640","바디텍메드","KOSDAQ","우량기업부","8700","130","1.52","8620","9260","8620","126633","1123062910","204333072000","23486560"
"018700","바른손","KOSDAQ","중견기업부","2275","55","2.48","2235","2420","2235","258277","599881535","79897447175","35119757"
"035620","바른손이앤에이","KOSDAQ","중견기업부","850","10","1.19","847","879","847","111829","96618381","63273723750","74439675"
"064520","바른전자","KOSDAQ","투자주의환기종목(소속부없음)","5580","-520","-8.52","6020","6170","5580","106674","626275150","48303119340","8656473"
"354390","바스칸바이오제약","KONEX","일반기업부","5460","-20","-0.36","5980","5980","5110","532","2733800","38319628620","7018247"
"053030","바이넥스","KOSDAQ","우량기업부","11500","100","0.88","11750","11950","11500","251614","2956911550","365252052000","31761048"
"301300","바이브컴퍼니","KOSDAQ","기술성장기업부","22000","-200","-0.90","22550","22550","20950","15037","328958000","122763960000","5580180"
"064550","바이오니아","KOSDAQ","우량기업부","24550","0","0.00","24900","25800","24450","429292","10837370050","633642644050","25810291"
"314930","바이오다인","KOSDAQ","기술성장기업부","22850","250","1.11","23250","23350","22600","4923","112924150","140943255750","6168195"
"208710","바이오로그디바이스","KOSDAQ","벤처기업부","974","32","3.40","943","990","943","318646","311650721","41155841118","42254457"
"086820","바이오솔루션","KOSDAQ","기술성장기업부","11550","50","0.43","11650","12100","11550","33226","392818250","94056570300","8143426"
"038460","바이오스마트","KOSDAQ","우량기업부","3115","45","1.47","3080","3385","3080","149995","486721820","62573497000","20087800"
"281310","바이오시네틱스","KONEX","일반기업부","7600","0","0.00","0","0","0","0","0","20146764000","2650890"
"251120","바이오에프디엔씨","KOSDAQ","기술성장기업부","15550","-50","-0.32","15800","16200","15500","34758","547677000","135218135000","8695700"
"266470","바이오인프라생명과학","KONEX","일반기업부","1520","5","0.33","1695","1695","1405","7551","11352635","21442407440","14106847"
"086040","바이오톡스텍","KOSDAQ","벤처기업부","6940","140","2.06","7410","8140","6930","5516868","42286629140","101789833620","14667123"
"199290","바이오프로테크","KONEX","일반기업부","910","-20","-2.15","900","910","900","713","648770","13163512180","14465398"
"099430","바이오플러스","KOSDAQ","벤처기업부","27850","-400","-1.42","29000","29450","27150","171464","4901747200","403343640600","14482716"
"032980","바이온","KOSDAQ","중견기업부","920","3","0.33","905","945","905","81164","75142903","31550277600","34293780"
"222160","바이옵트로","KOSDAQ","기술성장기업부","4610","-240","-4.95","5010","5010","4500","140555","668185300","37543222260","8143866"
"308080","바이젠셀","KOSDAQ","기술성장기업부","6760","240","3.68","7000","7050","6720","166303","1143789280","128480965600","19006060"
"043150","바텍","KOSDAQ","우량기업부","29500","400","1.37","29950","30600","29500","17578","528395550","438200552000","14854256"
"323990","박셀바이오","KOSDAQ","기술성장기업부","40400","1100","2.80","40100","42400","40100","747135","30892515100","615009200000","15223000"
"003610","방림","KOSPI",,"4615","15","0.33","4605","4780","4470","239949","1106867875","195279525350","42314090"
"267790","배럴","KOSDAQ","중견기업부","5730","60","1.06","5700","5810","5610","7401","42519030","45183915000","7885500"
"001340","백광산업","KOSPI",,"4025","-55","-1.35","4165","4225","4025","356239","1476541935","180796588175","44918407"
"046310","백금T&A","KOSDAQ","중견기업부","2280","35","1.56","2270","2340","2255","70970","163045450","37434501480","16418641"
"035150","백산","KOSPI",,"9810","330","3.48","9630","10150","9630","384823","3791503640","238726350000","24335000"
"066410","버킷스튜디오","KOSDAQ","중견기업부","1660","-15","-0.90","1700","1775","1660","2435178","4190756030","128689919680","77524048"
"002410","범양건영","KOSPI",,"3145","5","0.16","3200","3325","3145","317377","1027422645","78096583390","24831982"
"382900","범한퓨얼셀","KOSDAQ","벤처기업부","25600","-450","-1.73","26850","27900","25600","152796","4067244950","224281600000","8761000"
"206400","베노홀딩스","KOSDAQ","벤처기업부","2475","0","0.00","2475","2570","2475","46033","115859740","71364177225","28834011"
"019010","베뉴지","KOSDAQ","중견기업부","2005","5","0.25","1980","2080","1980","35121","70994970","96641000000","48200000"
"322190","베른","KONEX","일반기업부","400","0","0.00","400","400","340","9","3540","3570078800","8925197"
"177350","베셀","KOSDAQ","중견기업부","4920","-20","-0.40","5040","5200","4890","178722","901362370","60977466480","12393794"
"299910","베스파","KOSDAQ","관리종목(소속부없음)","3165","0","0.00","0","0","0","0","0","25974889140","8206916"
"096300","베트남개발1","KOSPI",,"192","44","29.73","188","192","176","62393143","11886403941","26434600512","137680211"
"007210","벽산","KOSPI",,"1940","0","0.00","1950","2020","1940","349556","691490620","133006400000","68560000"
"225530","보광산업","KOSDAQ","우량기업부","5290","-10","-0.19","5320","5520","5290","75165","406088240","192231865830","36338727"
"250000","보라티알","KOSDAQ","중견기업부","10250","100","0.99","10300","10550","10250","36234","375461400","69195013250","6750733"
"002760","보락","KOSPI",,"1400","-25","-1.75","1425","1460","1400","434777","620056930","83860000000","59900000"
"003850","보령","KOSPI",,"10450","350","3.47","10300","10700","10150","759169","7954042800","717810500000","68690000"
"310210","보로노이","KOSDAQ","기술성장기업부","24600","700","2.93","24700","26650","24400","272892","6999920900","311088377400","12645869"
"006910","보성파워텍","KOSDAQ","중견기업부","4260","5","0.12","4375","4475","4260","1065522","4670518520","209293050240","49129824"
"000890","보해양조","KOSPI",,"636","-6","-0.93","643","653","636","375970","242035337","88480402044","139120129"
"226340","본느","KOSDAQ","중견기업부","1480","-20","-1.33","1515","1575","1460","186135","280846465","45435402080","30699596"
"206950","볼빅","KONEX","일반기업부","3205","0","0.00","0","0","0","0","0","16923752510","5280422"
"003000","부광약품","KOSPI",,"7210","20","0.28","7200","7490","7200","292935","2159253220","512364583290","71063049"
"001270","부국증권","KOSPI",,"20900","-50","-0.24","20850","21050","20750","1152","24006450","216730617400","10369886"
"001275","부국증권우","KOSPI",,"19150","50","0.26","19200","19200","18950","300","5704050","57450000000","3000000"
"026940","부국철강","KOSPI",,"3240","-90","-2.70","3335","3425","3230","561297","1857569975","64800000000","20000000"
"014470","부방","KOSDAQ","중견기업부","1685","-15","-0.88","1710","1755","1685","131081","224841830","101188058100","60052260"
"011390","부산산업","KOSPI",,"67900","-200","-0.29","70000","70000","67000","3012","206769200","71702400000","1056000"
"005030","부산주공","KOSPI",,"713","1","0.14","702","724","702","643916","459600553","48815333239","68464703"
"008470","부스타","KOSDAQ","우량기업부","5110","30","0.59","5260","5260","5060","23892","123244750","42948528000","8404800"
"338220","뷰노","KOSDAQ","기술성장기업부","5490","260","4.97","5270","5790","5270","84346","465613520","62474311440","11379656"
"100120","뷰웍스","KOSDAQ","우량기업부","34200","-700","-2.01","34900","35550","33950","13673","476039850","342063783000","10001865"
"337930","브랜드엑스코퍼레이션","KOSDAQ","우량기업부","5460","0","0.00","5500","5760","5460","80822","452631220","161465391360","29572416"
"099390","브레인즈컴퍼니","KOSDAQ","벤처기업부","6230","-30","-0.48","6330","6540","6230","18253","116491720","51137603090","8208283"
"064480","브리지텍","KOSDAQ","벤처기업부","4070","-35","-0.85","4125","4160","3995","97063","393480615","48646675000","11952500"
"288330","브릿지바이오테라퓨틱스","KOSDAQ","기술성장기업부","8800","-40","-0.45","8870","9240","8750","14399","129155860","175088540000","19896425"
"365900","브이씨","KOSDAQ","벤처기업부","7510","-90","-1.18","7800","8030","7510","37319","288360330","54900353000","7310300"
"251630","브이원텍","KOSDAQ","벤처기업부","6510","-140","-2.11","6900","6970","6510","44814","301293690","98662825800","15155580"
"018290","브이티지엠피","KOSDAQ","우량기업부","4845","80","1.68","4970","4970","4775","85997","414344365","167074461585","34483893"
"044480","블루베리 NFT","KOSDAQ","중견기업부","1300","10","0.78","1300","1355","1300","181245","240811070","42047175300","32343981"
"033560","블루콤","KOSDAQ","벤처기업부","6180","-90","-1.44","6310","6490","6090","132854","837682590","105678000000","17100000"
"191600","블루탑","KONEX","일반기업부","11000","1000","10.00","11000","11000","11000","1","11000","31350000000","2850000"
"369370","블리츠웨이","KOSDAQ","벤처기업부","2250","15","0.67","2235","2275","2150","72652","161596655","94408240500","41959218"
"126340","비나텍","KOSDAQ","벤처기업부","42000","-1150","-2.67","43700","44600","42000","62926","2746350000","229667004000","5468262"
"121800","비덴트","KOSDAQ","벤처기업부","5790","-120","-2.03","5990","6170","5790","1358243","8171467220","318970312560","55089864"
"148140","비디아이","KOSDAQ","관리종목(소속부없음)","640","0","0.00","0","0","0","0","0","27653546880","43208667"
"082800","비보존 헬스케어","KOSDAQ","관리종목(소속부없음)","545","-18","-3.20","575","580","540","1193044","662069411","127553231715","234042627"
"318410","비비씨","KOSDAQ","중견기업부","8790","-240","-2.66","9070","9170","8790","12623","113807270","48830585970","5555243"
"002070","비비안","KOSPI",,"1325","15","1.15","1320","1375","1310","54406","73396360","39477036750","29793990"
"100220","비상교육","KOSPI",,"5890","0","0.00","5910","6100","5850","25416","150700820","76550804490","12996741"
"146320","비씨엔씨","KOSDAQ","벤처기업부","15250","-550","-3.48","16350","16400","15000","113931","1774247700","188610825750","12367923"
"200780","비씨월드제약","KOSDAQ","벤처기업부","6830","10","0.15","6860","7100","6800","17453","121163480","60734982720","8892384"
"141000","비아트론","KOSDAQ","우량기업부","8300","-10","-0.12","8330","8600","8300","33019","277082300","100552093000","12114710"
"090460","비에이치","KOSDAQ","우량기업부","26900","-250","-0.92","28000","28550","26600","1087835","29562960350","927091795100","34464379"
"083650","비에이치아이","KOSDAQ","중견기업부","6920","220","3.28","6900","7310","6870","752063","5330796630","179920000000","26000000"
"215050","비엔디생활건강","KONEX","일반기업부","912","0","0.00","0","0","0","0","0","1934959392","2121666"
"142760","비엘","KOSDAQ","기술성장기업부","4820","-95","-1.93","5010","5140","4820","230255","1154111370","151582237540","31448597"
"065170","비엘팜텍","KOSDAQ","중견기업부","807","19","2.41","880","880","799","568780","472654201","71799241113","88970559"
"086220","비엘헬스케어","KONEX","일반기업부","2295","175","8.25","2200","2295","2200","11","24295","24267020175","10573865"
"086670","비엠티","KOSDAQ","우량기업부","13250","-100","-0.75","13650","14150","13250","105252","1445189200","113835626000","8591368"
"335890","비올","KOSDAQ","벤처기업부","1735","-40","-2.25","1835","1835","1735","376238","666621785","100861351840","58133344"
"138580","비즈니스온","KOSDAQ","벤처기업부","7160","160","2.29","7020","7340","7020","62555","451194380","161502127080","22556163"
"082920","비츠로셀","KOSDAQ","우량기업부","10900","150","1.40","11000","11150","10700","52246","571248650","234776756800","21539152"
"054220","비츠로시스","KOSDAQ","벤처기업부","1465","15","1.03","1460","1545","1460","196426","292210985","36863623595","25162883"
"042370","비츠로테크","KOSDAQ","우량기업부","5360","-40","-0.74","5470","5520","5310","67580","367389870","140432134000","26200025"
"030790","비케이탑스","KOSPI",,"904","0","0.00","0","0","0","0","0","19208323080","21248145"
"050090","비케이홀딩스","KOSDAQ","중견기업부","455","-2","-0.44","469","469","451","92174","42148472","36008218610","79138942"
"307870","비투엔","KOSDAQ","벤처기업부","2255","-260","-10.34","2545","2620","2255","1884232","4701699960","69231206000","30701200"
"357880","비트나인","KOSDAQ","기술성장기업부","7090","-290","-3.93","7550","7930","7090","385301","2886207840","73409548040","10353956"
"032850","비트컴퓨터","KOSDAQ","벤처기업부","5040","20","0.40","5070","5240","5040","61354","316215600","83781396720","16623293"
"148780","비플라이소프트","KOSDAQ","기술성장기업부","988","-5","-0.50","1000","1025","981","248045","248146768","31068376300","31445725"
"238200","비피도","KOSDAQ","기술성장기업부","6230","130","2.13","6120","6260","6120","17185","106329220","50961400000","8180000"
"093190","빅솔론","KOSDAQ","우량기업부","8570","-40","-0.46","8460","8900","8260","299166","2589989300","164877415850","19238905"
"065450","빅텍","KOSDAQ","우량기업부","5290","490","10.21","5120","5420","4955","2487810","12852820360","151573312000","28652800"
"210120","빅텐츠","KONEX","일반기업부","16400","0","0.00","16400","16400","16400","150","2460000","43509200000","2653000"
"005180","빙그레","KOSPI",,"39500","-400","-1.00","39900","40400","39000","8591","341251900","389124019500","9851241"
"072950","빛샘전자","KOSDAQ","벤처기업부","6070","-130","-2.10","6280","6330","6070","18500","115487060","37821314130","6230859"
"266170","뿌리깊은나무들","KONEX","일반기업부","878","-15","-1.68","760","890","760","3414","2608856","5112625608","5823036"
"143240","사람인에이치알","KOSDAQ","우량기업부","30900","750","2.49","30400","31550","30200","12679","391324200","360734726700","11674263"
"003960","사조대림","KOSPI",,"23750","-200","-0.84","24450","24600","23750","19514","471753850","217656091250","9164467"
"008040","사조동아원","KOSPI",,"1125","40","3.69","1115","1165","1115","3847127","4371788040","158787675000","141144600"
"007160","사조산업","KOSPI",,"41100","1000","2.49","40600","41900","40450","12734","526430650","205500000000","5000000"
"014710","사조씨푸드","KOSPI",,"4795","195","4.24","4640","4840","4640","119386","568030435","82562913685","17218543"
"006090","사조오양","KOSPI",,"8070","70","0.88","8030","8180","8000","25577","207007650","76041503730","9422739"
"100090","삼강엠앤티","KOSDAQ","중견기업부","21600","500","2.37","21750","22300","21500","518313","11346840350","1149876259200","53235012"
"122350","삼기","KOSDAQ","중견기업부","3935","-770","-16.37","4600","4700","3880","4412297","19442182005","150865649180","38339428"
"014970","삼륭물산","KOSDAQ","중견기업부","4800","20","0.42","4795","4945","4740","12996","63145660","72600000000","15125000"
"018310","삼목에스폼","KOSDAQ","우량기업부","14300","750","5.54","14000","14550","13850","39585","563224550","210210000000","14700000"
"053700","삼보모터스","KOSDAQ","중견기업부","5870","-510","-7.99","6380","6700","5870","3951298","25212115300","110496269520","18823896"
"009620","삼보산업","KOSDAQ","중견기업부","999","-21","-2.06","1025","1050","999","300692","307017283","45210305439","45255561"
"023600","삼보판지","KOSDAQ","우량기업부","9220","90","0.99","9300","9310","9150","10539","97544060","149087400000","16170000"
"001470","삼부토건","KOSPI",,"1465","-5","-0.34","1500","1545","1465","1409219","2125410925","274941494375","187673375"
"006400","삼성SDI","KOSPI",,"566000","2000","0.35","575000","584000","561000","206050","117841800000","38920723980000","68764530"
"006405","삼성SDI우","KOSPI",,"275000","1500","0.55","280000","280500","275000","1692","469898000","444921400000","1617896"
"006660","삼성공조","KOSPI",,"10050","-100","-0.99","10200","10450","9990","21811","222405040","81669455700","8126314"
"380320","삼성머스트스팩5호","KOSDAQ","SPAC(소속부없음)","3995","-215","-5.11","4260","4340","3990","135476","560074805","19215950000","4810000"
"028260","삼성물산","KOSPI",,"105500","1500","1.44","105000","107000","103500","369569","39001257500","19716587045500","186887081"
"02826K","삼성물산우B","KOSPI",,"95600","-400","-0.42","96500","96900","91000","3481","332124700","155581830000","1627425"
"207940","삼성바이오로직스","KOSPI",,"813000","46000","6.00","790000","825000","789000","179748","145928034000","57864462000000","71174000"
"032830","삼성생명","KOSPI",,"62700","1500","2.45","61400","62800","61400","201302","12526366700","12540000000000","200000000"
"377630","삼성스팩4호","KOSDAQ","SPAC(소속부없음)","6210","-430","-6.48","6610","6990","6170","546542","3554380030","24964200000","4020000"
"425290","삼성스팩6호","KOSDAQ","SPAC(소속부없음)","4150","-60","-1.43","4240","4430","4100","165563","701833095","22908000000","5520000"
"018260","삼성에스디에스","KOSPI",,"117000","1000","0.86","117500","118500","115500","107874","12600125000","9053202600000","77377800"
"028050","삼성엔지니어링","KOSPI",,"21950","50","0.23","22350","22700","21950","763229","17017400650","4302200000000","196000000"
"009150","삼성전기","KOSPI",,"112000","-1500","-1.32","116000","116000","111500","440631","50257382500","8365693952000","74693696"
"009155","삼성전기우","KOSPI",,"60000","-300","-0.50","60400","61700","60000","6619","402945700","174419040000","2906984"
"005930","삼성전자","KOSPI",,"52600","-300","-0.57","53300","53700","52600","13849164","736013144400","314010562130000","5969782550"
"005935","삼성전자우","KOSPI",,"47400","100","0.21","47550","47950","47300","1282698","61101150450","39004829580000","822886700"
"001360","삼성제약","KOSPI",,"2900","150","5.45","2810","3040","2810","303247","883690295","194770029100","67162079"
"010140","삼성중공업","KOSPI",,"5340","-30","-0.56","5440","5480","5340","3416325","18466701710","4699200000000","880000000"
"010145","삼성중공우","KOSPI",,"185500","2500","1.37","183000","191500","183000","424","79923000","21303747500","114845"
"016360","삼성증권","KOSPI",,"31150","-150","-0.48","31700","32100","31150","261938","8262827050","2781695000000","89300000"
"068290","삼성출판사","KOSPI",,"20700","-250","-1.19","21000","21650","20700","41403","875194750","207000000000","10000000"
"029780","삼성카드","KOSPI",,"30450","200","0.66","30250","30600","30200","105613","3211707150","3527903230950","115858891"
"000810","삼성화재","KOSPI",,"188500","-2500","-1.31","191000","195500","188000","131512","24998215677","8930156774500","47374837"
"000815","삼성화재우","KOSPI",,"154500","1500","0.98","154000","155000","153000","5276","812106000","493164000000","3192000"
"006110","삼아알미늄","KOSPI",,"21100","-500","-2.31","22000","22550","20700","106025","2283031050","232100000000","11000000"
"009300","삼아제약","KOSDAQ","우량기업부","14750","500","3.51","14600","15000","14250","14502","212354800","93957500000","6370000"
